0.813762152478715,0.0251577245648761,0,0.121773770158876,0.343956212217357
0.548406011850067,0.104066228012829,0.874545039991173,0.312140216402024,0
0,0,0,0,0.129963744918783
0.316964467719346,0.107623959272363,0,0,0
1.21145937510468,0.121663233926077,0,0.984019263510227,0.607068925020625
0,0,0.443309944431256,0,0
1.0710503391693,0.523033122953265,0.851818301527954,0,0.233467345238589
0,0,0.269020248943402,0,1.22949447665901
1.43596401921925,0.700603699806421,0.135809364853106,1.09081382865039,0.680246338554394
0,0,0,0,0
0,0,0,0.0746181892935801,0.362738780394094
1.85505964588249,1.0296009595871,0.550949960206199,0.245097025685258,1.41007372395864
0,0,0,0,0
0.839485936330032,0,0,0.140875573413782,0
0,0,0,0,0
0.499850501015135,0.604813862856259,1.47518136920649,0.0675174901097035,0.981909805267869
0,0,0,0,0
0,0,0,0,0
0.854199627613229,0,0,0,0.954720998995254
1.0310216291081,0,0,0,0.108125185567488
1.41074792230264,0,0,0,0
2.62449307124123,1.5481069152309,1.2509762681937,1.46909856874704,1.08268605298921
1.5608240474431,2.36021060512223,2.81209485902038,0.531696028132237,2.45561575611075
0.764248147568291,0.207312554602121,1.54554828711734,0.447040702050385,0.197043554977597
1.056801354575,0.389596385365984,0.738743035129321,0.435777080074663,0.653344835681091
0.855760159068869,0.145115989828145,0.869512181405954,1.02408876801739,1.20297808642534
0.86454997619069,0.182140566216271,0,0,0
1.99825684314745,1.40354559127435,0.126326113725047,0.772462651088008,0.575813469402891
0,0,0,0,0
0,0,0,0,0
1.60574732252233,1.17222768553682,1.15305130118999,0.104864459156361,0.0973144442371282
0,0,0,0,0
0,0,0,0.872066329623365,0.795315001559849
1.52083093798784,0.181789942449637,0.354800244228149,1.12975783378306,1.4130396503796
0,0,0.819644610626177,0,0
0.617063092318767,1.23242847200987,0.360326054500068,0.0592569883772685,0
0,0,0,0.964317979650873,0.762796042090377
0,0,0,0,0
0.304704728190735,0.868398977335108,0,0,0
0,0,0,0,0
0,0,0.128269503630463,0,0.867174991067772
0.239134369373849,0.655922349195263,1.85805541657324,0.480978529817294,0.80073094890056
0.443390081350791,1.03667250845526,1.36223864860682,1.09894136553119,0.581330455747494
0,0,0.00440572513888454,0.976443603882757,0
0.217937182881301,0.175615807856583,0,0.00212259674721065,0
0.853298064418013,1.07134986236475,0.0113297342952289,0,1.06031200694261
0.805885775341066,0.831855940238568,0.560700337345497,0.706003050365026,0.749376500215985
0,0,0,0,0
2.06602807807326,1.44635942236516,0.605882410799636,1.07995204449086,1.3614996438039
1.00093139081424,0.339318888905208,0.31854264099253,0.512531213631847,0.286485166799127
0.565599334753564,0.550764241102133,1.07938717568781,0.768664251042759,1.09889303108815
0,0,0,0,0
0,0,0,0.74183201364882,0.303499249009408
2.03905795560535,1.07748424761709,0.494508480906584,0.129725035902548,0
1.69215171558917,1.60153929865031,1.34642516247284,0.423533510093346,1.07189631104054
0,0.109353120955488,0.817723680971335,0.851527627530121,0.217177258758917
0,0.0274774134674281,0,0,0
0.436675134890789,0.380974561017023,0.255220618495292,0.943097038608258,0.0124892279345584
0.150626174380053,0.336000166782582,1.39066233879982,0.532073698907722,0.178083647149955
0.128846869887614,0,0.781984459597348,0.300557678176333,0.583695410611424
1.12502468300387,1.72663487309494,0.73267967810755,1.95822572399696,1.85961941307668
0,0,0,0,0
0.863529846132878,0.751775488819933,1.08383874442016,0.30403954276483,0.0772593468775961
0.377699116377506,0.374338064543694,0,0,0.85826066685938
0,0,0.532436151203444,0,0
1.06601558585226,1.10803082030163,1.2898059382295,1.30776045795665,0.738266920333844
0,0,0.390115197104932,0.0450704613058819,0
0,0,0.0212779005913073,0,0.045532601701362
0.153870026458035,0.0353091278937445,0,0,0.194252491152311
0,0.998172230932426,0.638963241271449,0,0.325496865482714
1.16557416557919,1.47729921733473,1.39317372751436,1.55974749435948,1.51064719597092
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.711962432433589,0,0,0.0706294026341704,0
